first,dist,last,hits
nasin,1,pona,4193
nasin,1,toki,3336
nasin,1,sitelen,3323
nasin,1,mi,3117
nasin,1,nanpa,2979
nasin,1,ante,2424
nasin,1,li,2353
nasin,1,sina,1982
nasin,1,sewi,1940
nasin,1,mute,1618
nasin,1,nasa,1308
nasin,1,tawa,1217
nasin,1,ona,1044
nasin,1,sona,1017
nasin,1,lawa,1011
nasin,1,tu,957
nasin,1,sin,882
nasin,1,ike,792
nasin,1,ale,765
nasin,1,lon,758
nasin,1,musi,718
nasin,1,la,698
nasin,1,e,677
nasin,1,mani,670
nasin,1,wan,665
nasin,1,sama,659
nasin,1,jan,659
nasin,1,pali,581
nasin,1,nimi,572
nasin,1,pu,569
nasin,1,kulupu,520
nasin,1,ala,518
nasin,1,telo,506
nasin,1,kalama,504
nasin,1,ilo,444
nasin,1,tenpo,382
nasin,1,suli,347
nasin,1,wawa,327
nasin,1,kepeken,317
nasin,1,taso,317
nasin,1,a,306
nasin,1,ma,276
nasin,1,pilin,258
nasin,1,lili,241
nasin,1,utala,217
nasin,1,tan,209
nasin,1,lukin,208
nasin,1,juniko,202
nasin,1,unpa,193
nasin,1,kijetesantakalu,189
nasin,1,moku,187
nasin,1,kama,181
nasin,1,kule,181
nasin,1,ken,180
nasin,1,suno,162
nasin,1,linja,162
nasin,1,nena,157
nasin,1,ucsur,156
nasin,1,esun,153
nasin,1,sike,149
nasin,1,olin,138
nasin,1,anu,137
nasin,1,o,134
nasin,1,kiwen,131
nasin,1,lipu,129
nasin,1,puta,126
nasin,1,lape,126
nasin,1,wakalito,126
nasin,1,luka,124
nasin,1,awen,123
nasin,1,wile,118
nasin,1,ali,116
nasin,1,kon,115
nasin,1,soweli,110
nasin,1,majuna,110
nasin,1,nasin,109
nasin,1,pakala,108
nasin,1,len,102
nasin,1,pana,101
nasin,1,tomo,100
nasin,1,weka,99
nasin,1,ijo,96
nasin,1,pini,91
nasin,1,anpa,88
nasin,1,pasi,86
nasin,1,waso,84
nasin,1,kin,84
nasin,1,en,81
nasin,1,mu,80
nasin,1,tonsi,73
nasin,1,seli,72
nasin,1,poki,67
nasin,1,open,67
nasin,1,kasi,66
nasin,1,suwi,66
nasin,1,poka,64
nasin,1,ipa,63
nasin,1,pimeja,63
nasin,1,leko,62
nasin,1,sijelo,56
nasin,1,insa,54
nasin,1,noka,54
nasin,1,linluwi,53
nasin,1,alasa,52
nasin,1,palisa,51
nasin,1,jo,50
nasin,1,inli,49
nasin,1,kute,48
nasin,1,mun,45
nasin,1,walo,45
nasin,1,lete,45
nasin,1,mama,44
nasin,1,meli,43
nasin,1,uta,42
nasin,1,namako,42
nasin,1,lupa,41
nasin,1,jesu,40
nasin,2,li,9152
nasin,2,la,4404
nasin,2,pi,3899
nasin,2,toki,1678
nasin,2,ni,1601
nasin,2,pona,1168
nasin,2,jan,1003
nasin,2,mi,874
nasin,2,lon,819
nasin,2,tawa,763
nasin,2,a,651
nasin,2,ante,467
nasin,2,kama,465
nasin,2,ma,453
nasin,2,sina,452
nasin,2,nimi,443
nasin,2,ilo,413
nasin,2,mute,409
nasin,2,sitelen,392
nasin,2,taso,374
nasin,2,sin,344
nasin,2,wan,324
nasin,2,ken,303
nasin,2,tu,281
nasin,2,tenpo,270
nasin,2,kalama,265
nasin,2,seme,245
nasin,2,tomo,237
nasin,2,pali,236
nasin,2,nasa,228
nasin,2,kulupu,214
nasin,2,ona,214
nasin,2,musi,211
nasin,2,kin,211
nasin,2,lawa,194
nasin,2,wile,189
nasin,2,sona,157
nasin,2,ijo,157
nasin,2,ala,157
nasin,2,e,145
nasin,2,nanpa,142
nasin,2,tan,120
nasin,2,lipu,120
nasin,2,sama,116
nasin,2,o,113
nasin,2,pana,112
nasin,2,pu,111
nasin,2,kolisu,98
nasin,2,jo,89
nasin,2,luka,81
nasin,2,pilin,74
nasin,2,anu,72
nasin,2,telo,70
nasin,2,sewi,68
nasin,2,ike,66
nasin,2,suli,66
nasin,2,weka,61
nasin,2,linja,57
nasin,2,wawa,56
nasin,2,kijetesantakalu,55
nasin,2,kepeken,50
nasin,2,utala,49
nasin,2,puta,48
nasin,2,jesu,48
nasin,2,soweli,46
nasin,2,suno,42
nasin,3,pona,2648
nasin,3,mi,1136
nasin,3,li,942
nasin,3,toki,757
nasin,3,lon,717
nasin,3,sina,666
nasin,3,ken,646
nasin,3,ni,372
nasin,3,jan,346
nasin,3,ike,343
nasin,3,nasa,321
nasin,3,nimi,275
nasin,3,sona,269
nasin,3,mute,213
nasin,3,nasin,186
nasin,3,tenpo,182
nasin,3,ala,173
nasin,3,seme,169
nasin,3,ona,165
nasin,3,tawa,146
nasin,3,ante,133
nasin,3,musi,129
nasin,3,inli,118
nasin,3,sama,108
nasin,3,kama,100
nasin,3,tomo,57
nasin,3,wile,54
nasin,3,tan,51
nasin,3,mono,49
nasin,3,weka,49
nasin,3,la,43
nasin,3,suli,42
nasin,3,sitelen,40
nasin,4,pona,673
nasin,4,ken,577
nasin,4,li,561
nasin,4,tawa,392
nasin,4,mute,116
nasin,4,toki,111
nasin,4,ala,96
nasin,4,la,66
nasin,4,kama,50
nasin,4,noka,49
nasin,4,e,47
nasin,4,a,47
nasin,4,sona,44
nasin,4,pali,40
nasin,4,taso,40
nasin,5,mi,170
nasin,5,toki,78
nasin,5,kama,56
nasin,5,ken,55
nasin,5,pona,52
nasin,5,nasin,51
nasin,5,jan,46
nasin,5,jaki,43
nasin,5,e,42
nasin,5,tawa,41
nata,-1,soweli,407
nata,-1,li,97
nata,-1,ilo,91
nata,-1,nata,73
nata,-1,toki,65
nata,-1,a,55
nata,-1,mi,53
nata,1,o,571
nata,1,li,492
nata,1,nata,73
nata,1,en,44
nata,1,la,42
nata,1,a,41
nata,2,sina,82
nata,2,toki,56
nata,2,lon,44
nata,2,seme,41
natan,-2,palisa,160
natan,-1,jelo,181
natan,-1,jan,106
natan,1,o,246
natan,1,li,127
natan,2,sina,41
nateko,-1,ilo,133
nateko,1,li,74
nawi,-1,toki,55
ne,-1,jan,174
ne,1,o,48
ne,1,li,42
nen,1,te,45
nena,-5,nena,47
nena,-4,nena,64
nena,-4,ona,46
nena,-3,li,237
nena,-3,o,136
nena,-3,nena,103
nena,-3,mi,77
nena,-3,nanpa,72
nena,-2,luka,288
nena,-2,jo,268
nena,-2,li,262
nena,-2,nena,213
nena,-2,mi,166
nena,-2,pilin,154
nena,-2,tawa,148
nena,-2,ni,104
nena,-2,lukin,99
nena,-2,ala,94
nena,-2,ona,83
nena,-2,soweli,80
nena,-2,nasa,74
nena,-2,pona,60
nena,-2,sewi,54
nena,-2,kalama,53
nena,-2,pana,49
nena,-2,suli,49
nena,-2,e,48
nena,-2,ilo,45
nena,-2,pali,44
nena,-2,wile,44
nena,-2,lupa,44
nena,-2,kepeken,42
nena,-2,lon,41
nena,-1,e,1739
nena,-1,pi,1044
nena,-1,lon,800
nena,-1,tawa,502
nena,-1,li,375
nena,-1,nena,375
nena,-1,la,372
nena,-1,kepeken,327
nena,-1,ilo,226
nena,-1,ma,211
nena,-1,pilin,169
nena,-1,tan,161
nena,-1,supa,160
nena,-1,nasin,157
nena,-1,mi,151
nena,-1,en,137
nena,-1,sewi,124
nena,-1,nimi,109
nena,-1,sama,88
nena,-1,o,78
nena,-1,taso,69
nena,-1,sitelen,67
nena,-1,kama,65
nena,-1,soweli,59
nena,-1,ijo,59
nena,-1,a,57
nena,-1,insa,56
nena,-1,lupa,55
nena,-1,anu,53
nena,-1,kon,50
nena,-1,anpa,49
nena,-1,kalama,43
nena,-1,poka,43
nena,-1,ala,42
nena,1,li,699
nena,1,suli,684
nena,1,pi,581
nena,1,mi,520
nena,1,nena,375
nena,1,ni,332
nena,1,e,321
nena,1,mute,306
nena,1,lon,237
nena,1,ma,235
nena,1,sinpin,227
nena,1,lili,201
nena,1,la,200
nena,1,sina,184
nena,1,kiwen,162
nena,1,ona,153
nena,1,kute,123
nena,1,ala,109
nena,1,a,106
nena,1,kon,104
nena,1,seli,100
nena,1,pimeja,97
nena,1,tu,96
nena,1,mama,94
nena,1,uta,91
nena,1,en,84
nena,1,tawa,79
nena,1,pona,78
nena,1,nimi,76
nena,1,meli,74
nena,1,walo,69
nena,1,luka,68
nena,1,sewi,66
nena,1,ike,66
nena,1,anu,64
nena,1,sitelen,61
nena,1,monsi,60
nena,1,sijelo,59
nena,1,loje,59
nena,1,wan,58
nena,1,jelo,57
nena,1,lawa,56
nena,1,linja,54
nena,1,ijo,50
nena,1,ilo,50
nena,1,telo,49
nena,1,ale,47
nena,1,taso,47
nena,1,lupa,46
nena,1,kepeken,44
nena,1,palisa,42
nena,1,wawa,42
nena,1,ante,42
nena,1,o,41
nena,1,tan,40
nena,2,li,585
nena,2,nena,213
nena,2,lon,115
nena,2,kon,58
nena,2,mi,55
nena,2,nimi,54
nena,2,pona,51
nena,2,ken,49
nena,2,kasi,48
nena,2,pi,47
nena,2,kama,41
nena,3,nena,103
nena,3,noka,51
nena,4,nena,64
nena,5,nena,47
netelan,-2,pi,118
netelan,-2,lon,111
netelan,-2,e,68
netelan,-2,tan,62
netelan,-1,ma,358
netelan,-1,toki,314
netelan,1,li,119
netelan,1,la,53
netun,-1,mun,72
netun,1,o,119
netun,1,li,46
ni,-5,la,5619
ni,-5,mi,4778
ni,-5,jan,2073
ni,-5,sina,1964
ni,-5,taso,1640
ni,-5,ni,1498
ni,-5,li,1219
ni,-5,ilo,1128
ni,-5,ona,908
ni,-5,ken,753
ni,-5,pini,733
ni,-5,a,493
ni,-5,sona,463
ni,-5,toki,447
ni,-5,wile,377
ni,-5,mama,236
ni,-5,pali,229
ni,-5,mute,224
ni,-5,pona,183
ni,-5,e,163
ni,-5,seme,152
ni,-5,ala,141
ni,-5,kama,118
ni,-5,kin,112
ni,-5,lawa,104
ni,-5,o,99
ni,-5,nanpa,95
ni,-5,lukin,89
ni,-5,sewi,84
ni,-5,weka,81
ni,-5,lipu,58
ni,-5,lili,54
ni,-5,ike,45
ni,-5,open,45
ni,-5,lon,44
ni,-5,wan,42
ni,-4,mi,26945
ni,-4,la,9769
ni,-4,li,7361
ni,-4,ona,4782
ni,-4,sina,3485
ni,-4,sona,3462
ni,-4,o,2481
ni,-4,taso,2346
ni,-4,ken,2126
ni,-4,ala,1898
ni,-4,jan,1801
ni,-4,toki,1662
ni,-4,mute,1569
ni,-4,e,1379
ni,-4,ni,1320
ni,-4,wile,1301
ni,-4,pona,1207
ni,-4,pilin,813
ni,-4,a,736
ni,-4,kama,716
ni,-4,ale,497
ni,-4,pali,465
ni,-4,lukin,409
ni,-4,seme,409
ni,-4,ante,294
ni,-4,lawa,270
ni,-4,lili,257
ni,-4,kin,251
ni,-4,sewi,234
ni,-4,pi,219
ni,-4,ike,217
ni,-4,lon,195
ni,-4,wan,169
ni,-4,kepeken,168
ni,-4,musi,153
ni,-4,tawa,140
ni,-4,soweli,133
ni,-4,kute,124
ni,-4,p,118
ni,-4,tu,113
ni,-4,sonja,105
ni,-4,ilo,103
ni,-4,lipu,101
ni,-4,ma,89
ni,-4,nasa,86
ni,-4,jawe,85
ni,-4,suli,79
ni,-4,mama,68
ni,-4,mije,66
ni,-4,nimi,65
ni,-4,awen,64
ni,-4,waso,63
ni,-4,pu,61
ni,-4,lape,60
ni,-4,pana,60
ni,-4,meli,59
ni,-4,open,58
ni,-4,sitelen,57
ni,-4,tenpo,49
ni,-4,wawa,48
ni,-4,nanpa,48
ni,-4,n,46
ni,-4,jesu,45
ni,-4,ijo,45
ni,-4,kulupu,43
ni,-4,ali,42
ni,-4,tomo,42
ni,-4,sin,40
ni,-3,mi,46253
ni,-3,li,30281
ni,-3,sona,11690
ni,-3,wile,10499
ni,-3,ala,10143
ni,-3,toki,8997
ni,-3,ken,7460
ni,-3,o,6783
ni,-3,sina,6405
ni,-3,e,5470
ni,-3,pilin,4884
ni,-3,kama,4050
ni,-3,lon,2776
ni,-3,lukin,2776
ni,-3,pona,2727
ni,-3,tawa,2511
ni,-3,ni,2401
ni,-3,pali,2247
ni,-3,la,2174
ni,-3,pana,2110
ni,-3,ona,1612
ni,-3,jo,1378
ni,-3,tenpo,1139
ni,-3,pi,1134
ni,-3,taso,1088
ni,-3,mute,1053
ni,-3,jan,896
ni,-3,kepeken,893
ni,-3,seme,851
ni,-3,a,716
ni,-3,nimi,701
ni,-3,weka,673
ni,-3,moku,647
ni,-3,awen,522
ni,-3,ike,512
ni,-3,musi,485
ni,-3,lape,474
ni,-3,ante,463
ni,-3,sitelen,460
ni,-3,kon,455
ni,-3,ale,432
ni,-3,nanpa,410
ni,-3,nasin,372
ni,-3,kute,350
ni,-3,alasa,310
ni,-3,olin,301
ni,-3,lawa,300
ni,-3,lili,293
ni,-3,sin,277
ni,-3,pini,268
ni,-3,tan,267
ni,-3,nasa,177
ni,-3,kin,155
ni,-3,ma,133
ni,-3,ijo,130
ni,-3,wawa,106
ni,-3,insa,89
ni,-3,uta,87
ni,-3,tomo,84
ni,-3,sama,77
ni,-3,suli,73
ni,-3,kalama,69
ni,-3,open,53
ni,-3,n,52
ni,-3,inli,48
ni,-3,kulupu,42
ni,-2,toki,33633
ni,-2,e,31128
ni,-2,lon,25748
ni,-2,sona,18314
ni,-2,ala,17629
ni,-2,pilin,15118
ni,-2,mi,13364
ni,-2,wile,13326
ni,-2,pi,11973
ni,-2,la,9811
ni,-2,tenpo,8652
ni,-2,li,7908
ni,-2,pona,7793
ni,-2,pali,7307
ni,-2,lukin,6264
ni,-2,taso,6187
ni,-2,tawa,5175
ni,-2,kepeken,4778
ni,-2,ni,4771
ni,-2,sitelen,4671
ni,-2,ken,4081
ni,-2,ona,3447
ni,-2,a,3315
ni,-2,sina,3239
ni,-2,mute,3205
ni,-2,ike,2733
ni,-2,tan,2664
ni,-2,kalama,2344
ni,-2,ante,2051
ni,-2,kama,1987
ni,-2,lili,1856
ni,-2,seme,1806
ni,-2,pana,1684
ni,-2,nasin,1601
ni,-2,jan,1599
ni,-2,kute,1560
ni,-2,insa,1538
ni,-2,kin,1434
ni,-2,nimi,1377
ni,-2,tomo,1325
ni,-2,musi,1302
ni,-2,ijo,1299
ni,-2,suli,1171
ni,-2,moku,1094
ni,-2,o,1071
ni,-2,jo,1023
ni,-2,sama,948
ni,-2,ilo,928
ni,-2,weka,882
ni,-2,sin,869
ni,-2,ale,856
ni,-2,ma,853
ni,-2,wan,853
ni,-2,awen,830
ni,-2,olin,829
ni,-2,pini,791
ni,-2,nasa,728
ni,-2,wawa,663
ni,-2,kulupu,637
ni,-2,pakala,631
ni,-2,lipu,600
ni,-2,tu,535
ni,-2,alasa,519
ni,-2,lawa,479
ni,-2,inli,446
ni,-2,lape,348
ni,-2,isipin,318
ni,-2,monsuta,282
ni,-2,esun,272
ni,-2,len,250
ni,-2,open,237
ni,-2,soweli,232
ni,-2,msa,231
ni,-2,moli,220
ni,-2,oko,212
ni,-2,utala,183
ni,-2,sewi,179
ni,-2,luka,156
ni,-2,mu,155
ni,-2,sike,129
ni,-2,mani,126
ni,-2,uta,111
ni,-2,nanpa,110
ni,-2,kon,108
ni,-2,telo,106
ni,-2,suno,90
ni,-2,kasi,81
ni,-2,poka,79
ni,-2,kili,78
ni,-2,pu,75
ni,-2,pan,72
ni,-2,poki,70
ni,-2,lanpan,68
ni,-2,n,65
ni,-2,anu,64
ni,-2,alu,57
ni,-2,en,57
ni,-2,jaki,56
ni,-2,seli,50
ni,-2,tempo,48
ni,-2,toke,47
ni,-2,linja,46
ni,-2,waso,44
ni,-2,mama,44
ni,-2,nano,42
ni,-2,lete,40
ni,-1,e,126684
ni,-1,tenpo,39478
ni,-1,tan,35472
ni,-1,la,20667
ni,-1,toki,16581
ni,-1,ma,12071
ni,-1,lon,10250
ni,-1,li,10105
ni,-1,nimi,10001
ni,-1,tawa,9568
ni,-1,sitelen,9162
ni,-1,suno,8906
ni,-1,musi,8604
ni,-1,sama,8518
ni,-1,nasin,8479
ni,-1,jan,7040
ni,-1,kulupu,7002
ni,-1,tomo,6954
ni,-1,lipu,6910
ni,-1,taso,6716
ni,-1,mi,6172
ni,-1,a,5796
ni,-1,ilo,5563
ni,-1,ijo,5160
ni,-1,sona,4855
ni,-1,o,4672
ni,-1,soweli,3016
ni,-1,pilin,2804
ni,-1,ken,2659
ni,-1,kalama,2582
ni,-1,ala,2454
ni,-1,pali,2177
ni,-1,tu,2156
ni,-1,wile,2019
ni,-1,kepeken,1942
ni,-1,sina,1890
ni,-1,moku,1845
ni,-1,lili,1579
ni,-1,pona,1573
ni,-1,mute,1519
ni,-1,ale,1482
ni,-1,kili,1339
ni,-1,telo,1312
ni,-1,pimeja,1251
ni,-1,ike,1221
ni,-1,poki,1180
ni,-1,ante,1155
ni,-1,kon,1135
ni,-1,suli,1124
ni,-1,kasi,1077
ni,-1,sike,1035
ni,-1,nanpa,976
ni,-1,sin,934
ni,-1,kama,925
ni,-1,pi,857
ni,-1,nasa,847
ni,-1,waso,803
ni,-1,len,802
ni,-1,pipi,794
ni,-1,pakala,747
ni,-1,n,700
ni,-1,pini,653
ni,-1,kule,620
ni,-1,ni,620
ni,-1,wan,600
ni,-1,wawa,594
ni,-1,kiwen,580
ni,-1,lawa,577
ni,-1,mun,577
ni,-1,ona,541
ni,-1,utala,539
ni,-1,linja,526
ni,-1,poka,511
ni,-1,pan,502
ni,-1,sewi,497
ni,-1,lukin,488
ni,-1,suwi,476
ni,-1,esun,466
ni,-1,alasa,445
ni,-1,anu,440
ni,-1,kala,430
ni,-1,ko,413
ni,-1,meli,406
ni,-1,akesi,380
ni,-1,awen,380
ni,-1,en,340
ni,-1,nena,332
ni,-1,supa,331
ni,-1,mije,324
ni,-1,tempo,311
ni,-1,kijetesantakalu,289
ni,-1,mani,282
ni,-1,jaki,277
ni,-1,insa,270
ni,-1,seme,269
ni,-1,palisa,264
ni,-1,olin,263
ni,-1,luka,262
ni,-1,lupa,255
ni,-1,mu,251
ni,-1,seli,250
ni,-1,kin,229
ni,-1,pana,227
ni,-1,monsuta,214
ni,-1,sijelo,213
ni,-1,namako,206
ni,-1,lape,206
ni,-1,ali,198
ni,-1,sinpin,191
ni,-1,open,182
ni,-1,wa,175
ni,-1,leko,163
ni,-1,weka,158
ni,-1,kije,152
ni,-1,uta,150
ni,-1,unpa,145
ni,-1,mama,144
ni,-1,selo,137
ni,-1,kute,136
ni,-1,soko,133
ni,-1,kipisi,132
ni,-1,lete,132
ni,-1,laso,127
ni,-1,inli,124
ni,-1,loje,122
ni,-1,anpa,111
ni,-1,moli,111
ni,-1,misikeke,107
ni,-1,walo,107
ni,-1,jo,105
ni,-1,siko,105
ni,-1,jelo,102
ni,-1,ten,102
ni,-1,noka,83
ni,-1,or,79
ni,-1,nimisin,77
ni,-1,te,71
ni,-1,ta,70
ni,-1,oko,68
ni,-1,sp,66
ni,-1,monsi,59
ni,-1,os,55
ni,-1,linluwi,54
ni,-1,pu,53
ni,-1,tonsi,52
ni,-1,isipin,51
ni,-1,waleja,51
ni,-1,oke,49
ni,-1,alu,48
ni,-1,s,44
ni,-1,tenpi,43
ni,-1,ki,42
ni,1,li,193416
ni,1,la,77737
ni,1,lon,10861
ni,1,a,10698
ni,1,tawa,9057
ni,1,tan,5702
ni,1,ala,5151
ni,1,taso,4810
ni,1,kin,4497
ni,1,anu,4485
ni,1,kepeken,3353
ni,1,pi,2919
ni,1,o,2550
ni,1,mi,2502
ni,1,tu,2027
ni,1,ale,1706
ni,1,e,1672
ni,1,pona,845
ni,1,sina,822
ni,1,en,771
ni,1,mute,767
ni,1,ona,760
ni,1,jan,746
ni,1,ni,620
ni,1,sama,604
ni,1,tenpo,501
ni,1,toki,473
ni,1,nanpa,398
ni,1,seme,391
ni,1,nimi,315
ni,1,ken,284
ni,1,sin,243
ni,1,ali,241
ni,1,ante,222
ni,1,wan,209
ni,1,ike,202
ni,1,pini,198
ni,1,ijo,197
ni,1,ma,195
ni,1,kama,192
ni,1,sitelen,192
ni,1,musi,178
ni,1,lili,168
ni,1,kulupu,161
ni,1,lukin,159
ni,1,moku,157
ni,1,ilo,151
ni,1,pali,146
ni,1,soweli,145
ni,1,nasin,144
ni,1,sona,144
ni,1,wile,142
ni,1,jo,139
ni,1,poka,106
ni,1,pilin,105
ni,1,lipu,105
ni,1,kalama,102
ni,1,tomo,101
ni,1,suli,96
ni,1,nasa,91
ni,1,pu,80
ni,1,insa,76
ni,1,pakala,72
ni,1,weka,71
ni,1,wawa,65
ni,1,open,60
ni,1,pana,58
ni,1,telo,58
ni,1,kili,58
ni,1,ki,58
ni,1,suno,56
ni,1,sewi,51
ni,1,lo,47
ni,1,olin,47
ni,1,wa,45
ni,1,lawa,45
ni,1,kon,45
ni,1,pan,42
ni,1,suwi,42
ni,1,sike,42
ni,1,alu,42
ni,1,pipi,42
ni,1,kasi,41
ni,1,kala,40
ni,2,mi,38566
ni,2,pona,37469
ni,2,lon,18573
ni,2,seme,12569
ni,2,ken,10945
ni,2,ike,10610
ni,2,toki,10313
ni,2,tenpo,9497
ni,2,jan,8576
ni,2,sina,8513
ni,2,musi,6800
ni,2,ona,6532
ni,2,li,5989
ni,2,nasa,5589
ni,2,nasin,5026
ni,2,ni,4771
ni,2,tan,4679
ni,2,kama,4624
ni,2,sama,4397
ni,2,nimi,4065
ni,2,suli,3955
ni,2,wile,3851
ni,2,jo,3307
ni,2,sitelen,3022
ni,2,o,2940
ni,2,ilo,2676
ni,2,pali,2604
ni,2,a,2532
ni,2,ma,2513
ni,2,sona,2446
ni,2,tawa,2405
ni,2,tomo,2140
ni,2,pilin,2107
ni,2,pana,2048
ni,2,suwi,2033
ni,2,ijo,1937
ni,2,pakala,1835
ni,2,lipu,1778
ni,2,la,1763
ni,2,wawa,1658
ni,2,ante,1548
ni,2,lukin,1547
ni,2,kulupu,1347
ni,2,soweli,1287
ni,2,ala,1275
ni,2,kalama,1268
ni,2,awen,1229
ni,2,weka,1185
ni,2,pini,1183
ni,2,lili,1143
ni,2,kepeken,1067
ni,2,moku,1022
ni,2,ale,967
ni,2,epiku,944
ni,2,kon,852
ni,2,lawa,837
ni,2,suno,835
ni,2,mute,803
ni,2,sin,787
ni,2,nanpa,781
ni,2,telo,651
ni,2,moli,619
ni,2,jaki,541
ni,2,monsuta,534
ni,2,sewi,513
ni,2,open,510
ni,2,waso,498
ni,2,sike,484
ni,2,wan,472
ni,2,seli,465
ni,2,utala,464
ni,2,mama,423
ni,2,kasi,396
ni,2,poki,394
ni,2,mu,370
ni,2,len,361
ni,2,kiwen,353
ni,2,lete,350
ni,2,poka,349
ni,2,tu,340
ni,2,e,339
ni,2,kili,335
ni,2,pipi,322
ni,2,taso,303
ni,2,kule,295
ni,2,luka,287
ni,2,sijelo,282
ni,2,insa,281
ni,2,akesi,280
ni,2,pimeja,279
ni,2,mani,278
ni,2,meli,275
ni,2,linja,272
ni,2,ko,263
ni,2,pi,253
ni,2,kala,251
ni,2,lape,247
ni,2,pu,245
ni,2,olin,222
ni,2,mun,214
ni,2,kijetesantakalu,210
ni,2,lupa,204
ni,2,alasa,198
ni,2,powe,184
ni,2,palisa,184
ni,2,pan,180
ni,2,unpa,180
ni,2,loje,170
ni,2,kute,168
ni,2,namako,166
ni,2,laso,164
ni,2,esun,148
ni,2,noka,147
ni,2,sinpin,128
ni,2,mije,127
ni,2,anu,117
ni,2,kin,115
ni,2,supa,112
ni,2,ali,105
ni,2,nena,104
ni,2,walo,103
ni,2,selo,103
ni,2,uta,100
ni,2,jelo,97
ni,2,anpa,95
ni,2,meso,93
ni,2,leko,91
ni,2,oke,89
ni,2,kipisi,86
ni,2,majuna,84
ni,2,tonsi,71
ni,2,jasima,67
ni,2,soko,65
ni,2,lanpan,63
ni,2,owe,63
ni,2,kokosila,59
ni,2,kulijo,55
ni,2,oko,52
ni,2,ku,52
ni,2,nimisin,51
ni,2,isipin,41
ni,3,ala,17715
ni,3,tawa,16211
ni,3,mute,12823
ni,3,e,12623
ni,3,li,12596
ni,3,pona,9112
ni,3,a,8429
ni,3,ken,5922
ni,3,pi,5268
ni,3,lon,4729
ni,3,sona,4276
ni,3,toki,4118
ni,3,wile,3985
ni,3,mi,3874
ni,3,kama,3685
ni,3,pilin,3294
ni,3,lukin,2572
ni,3,lili,2544
ni,3,ni,2401
ni,3,seme,2352
ni,3,pali,2340
ni,3,la,1838
ni,3,tan,1789
ni,3,musi,1779
ni,3,o,1604
ni,3,suli,1526
ni,3,ike,1457
ni,3,pini,1351
ni,3,pana,1263
ni,3,kin,1262
ni,3,anu,1254
ni,3,kepeken,1167
ni,3,ante,1134
ni,3,jo,1054
ni,3,taso,1054
ni,3,ale,991
ni,3,lape,978
ni,3,moku,976
ni,3,jan,856
ni,3,tenpo,844
ni,3,sama,839
ni,3,suno,793
ni,3,weka,760
ni,3,inli,734
ni,3,nasa,682
ni,3,ma,669
ni,3,sitelen,648
ni,3,awen,647
ni,3,kute,543
ni,3,nanpa,491
ni,3,wawa,468
ni,3,nimi,437
ni,3,sina,427
ni,3,nasin,417
ni,3,poka,402
ni,3,sin,396
ni,3,wan,366
ni,3,lipu,365
ni,3,pakala,352
ni,3,alasa,329
ni,3,lawa,326
ni,3,ilo,299
ni,3,tomo,265
ni,3,en,263
ni,3,tu,243
ni,3,pimeja,230
ni,3,open,224
ni,3,insa,198
ni,3,sike,179
ni,3,kulupu,169
ni,3,sewi,164
ni,3,kalama,162
ni,3,ona,151
ni,3,moli,145
ni,3,esun,133
ni,3,ijo,127
ni,3,olin,119
ni,3,mun,107
ni,3,telo,101
ni,3,mu,93
ni,3,utala,51
ni,3,len,51
ni,3,ali,46
ni,3,seli,46
ni,3,soweli,43
ni,3,pu,43
ni,3,kon,40
ni,4,e,11070
ni,4,mi,10263
ni,4,tawa,6132
ni,4,ala,5006
ni,4,pona,4534
ni,4,li,3495
ni,4,toki,3303
ni,4,a,3074
ni,4,sona,2450
ni,4,lon,2223
ni,4,seme,1855
ni,4,ken,1411
ni,4,sina,1321
ni,4,ni,1320
ni,4,kama,1249
ni,4,ike,1052
ni,4,jan,986
ni,4,pali,875
ni,4,lape,761
ni,4,pilin,727
ni,4,tomo,714
ni,4,mute,697
ni,4,nimi,555
ni,4,la,549
ni,4,pana,522
ni,4,lukin,518
ni,4,kepeken,508
ni,4,taso,506
ni,4,tenpo,485
ni,4,wile,464
ni,4,ma,447
ni,4,jo,431
ni,4,wan,377
ni,4,pi,360
ni,4,musi,318
ni,4,sama,314
ni,4,sitelen,307
ni,4,ijo,252
ni,4,weka,242
ni,4,nasa,241
ni,4,lawa,235
ni,4,lili,226
ni,4,wawa,221
ni,4,ona,183
ni,4,awen,178
ni,4,moku,170
ni,4,ilo,156
ni,4,kon,142
ni,4,tan,140
ni,4,pini,128
ni,4,suli,126
ni,4,insa,121
ni,4,kute,116
ni,4,mani,111
ni,4,pakala,109
ni,4,ante,85
ni,4,sijelo,84
ni,4,nanpa,77
ni,4,suno,56
ni,4,telo,56
ni,4,suwi,54
ni,4,supa,53
ni,4,sin,52
ni,4,kin,51
ni,4,lipu,50
ni,4,moli,50
ni,4,nasin,48
ni,4,linja,46
ni,4,kalama,46
ni,4,poka,46
ni,4,kulijo,45
ni,4,monsuta,45
ni,4,ale,40
ni,4,uta,40
ni,5,e,4574
ni,5,mi,4459
ni,5,ni,1498
ni,5,tawa,1271
ni,5,toki,839
ni,5,sona,807
ni,5,pona,761
ni,5,a,700
ni,5,mute,684
ni,5,ala,422
ni,5,kepeken,380
ni,5,sitelen,332
ni,5,ken,324
ni,5,li,275
ni,5,seme,269
ni,5,la,232
ni,5,pi,226
ni,5,lipu,209
ni,5,tan,203
ni,5,anu,174
ni,5,jan,173
ni,5,kin,163
ni,5,kalama,154
ni,5,telo,138
